ID,Pred
2026_3248_3355,0.025
2026_3248_3356,0.615568
2026_3248_3357,0.425997
2026_3248_3358,0.4383
2026_3248_3359,0.377143
2026_3248_3360,0.546142
2026_3248_3361,0.031755
2026_3248_3362,0.225055
2026_3248_3363,0.94132
2026_3248_3364,0.137949
2026_3248_3365,0.050211
2026_3248_3367,0.821462
2026_3248_3368,0.834683
2026_3248_3369,0.476143
2026_3248_3370,0.917052
2026_3248_3371,0.092415
2026_3248_3372,0.071228
2026_3248_3373,0.449019
2026_3248_3374,0.348179
2026_3248_3375,0.277464
2026_3248_3376,0.025
2026_3248_3377,0.107388
2026_3248_3378,0.077178
2026_3248_3379,0.25373
2026_3248_3380,0.369324
2026_3248_3381,0.270478
2026_3248_3382,0.274071
2026_3248_3384,0.947346
2026_3248_3385,0.062703
2026_3248_3386,0.170153
2026_3248_3387,0.532138
2026_3248_3388,0.439797
2026_3248_3389,0.724526
2026_3248_3390,0.062669
2026_3248_3391,0.146619
2026_3248_3392,0.341684
2026_3248_3393,0.025
2026_3248_3394,0.834351
2026_3248_3395,0.025
2026_3248_3396,0.325477
2026_3248_3397,0.036241
2026_3248_3398,0.8296
2026_3248_3399,0.405591
2026_3248_3400,0.025
2026_3248_3401,0.267071
2026_3248_3402,0.6524
2026_3248_3403,0.025
2026_3248_3404,0.494252
2026_3248_3405,0.371215
2026_3248_3406,0.252958
2026_3248_3407,0.036597
2026_3248_3408,0.42162
2026_3248_3409,0.147613
2026_3248_3410,0.146224
2026_3248_3411,0.85939
2026_3248_3412,0.381261
2026_3248_3413,0.090298
2026_3248_3414,0.047242
2026_3248_3415,0.595537
2026_3248_3416,0.23999
2026_3248_3417,0.025
2026_3248_3418,0.885275
2026_3248_3419,0.270569
2026_3248_3420,0.383808
2026_3248_3421,0.742691
2026_3248_3422,0.530035
2026_3248_3423,0.825284
2026_3248_3424,0.060781
2026_3248_3425,0.105954
2026_3248_3426,0.46833
2026_3248_3427,0.250302
2026_3248_3428,0.104332
2026_3248_3429,0.863412
2026_3248_3430,0.467032
2026_3248_3431,0.553607
2026_3248_3433,0.629457
2026_3248_3434,0.966829
2026_3248_3435,0.025
2026_3248_3436,0.032935
2026_3248_3437,0.027773
2026_3248_3438,0.030765
2026_3248_3439,0.025
2026_3248_3441,0.972623
2026_3248_3442,0.026531
2026_3248_3443,0.611569
2026_3248_3444,0.609957
2026_3248_3447,0.718966
2026_3248_3448,0.100025
2026_3248_3449,0.025
2026_3248_3450,0.416149
2026_3248_3451,0.715006
2026_3248_3452,0.025
2026_3248_3453,0.032508
2026_3248_3454,0.636043
2026_3248_3455,0.680698
2026_3248_3456,0.236038
2026_3248_3457,0.421582
2026_3248_3458,0.077409
2026_3248_3459,0.29116
2026_3248_3460,0.677721
2026_3248_3461,0.501389
2026_3248_3462,0.408082
2026_3248_3463,0.620791
2026_3248_3464,0.11021
2026_3248_3465,0.06259
2026_3248_3466,0.223362
2026_3248_3467,0.193709
2026_3248_3468,0.975
2026_3248_3469,0.721453
2026_3248_3470,0.370083
2026_3248_3471,0.042056
2026_3248_3472,0.424962
2026_3248_3473,0.056216
2026_3248_3474,0.708831
2026_3248_3475,0.169256
2026_3248_3476,0.572354
2026_3248_3477,0.421616
2026_3248_3478,0.654288
2026_3248_3479,0.495739
2026_3248_3480,0.150853
2026_3248_3481,0.866368
2026_3249_3250,0.700807
2026_3249_3251,0.598135
2026_3249_3252,0.896194
2026_3249_3253,0.975
2026_3249_3254,0.52229
2026_3249_3255,0.609759
2026_3249_3256,0.228546
2026_3249_3257,0.035266
2026_3249_3258,0.438422
2026_3249_3259,0.821956
2026_3249_3260,0.752036
2026_3249_3261,0.025
2026_3249_3262,0.975
2026_3249_3263,0.506392
2026_3249_3264,0.875232
2026_3249_3265,0.900688
2026_3249_3266,0.485977
2026_3249_3267,0.430229
2026_3249_3268,0.042448
2026_3249_3269,0.352447
2026_3249_3270,0.187683
2026_3249_3271,0.729654
2026_3249_3272,0.921911
2026_3249_3273,0.741001
2026_3249_3274,0.322569
2026_3249_3275,0.234151
2026_3249_3276,0.025
2026_3249_3277,0.025
2026_3249_3278,0.111928
2026_3249_3279,0.029093
2026_3249_3280,0.063046
2026_3249_3281,0.411362
2026_3249_3282,0.950402
2026_3249_3283,0.391606
2026_3249_3284,0.663235
2026_3249_3285,0.888507
2026_3249_3286,0.30228
2026_3249_3287,0.669734
2026_3249_3288,0.975
2026_3249_3290,0.973421
2026_3249_3291,0.765777
2026_3249_3292,0.668969
2026_3249_3293,0.103021
2026_3249_3294,0.464896
2026_3249_3295,0.078672
2026_3249_3296,0.95691
2026_3249_3297,0.671577
2026_3249_3298,0.48512
2026_3249_3299,0.941663
2026_3249_3300,0.971093
2026_3249_3301,0.196836
2026_3249_3303,0.975
2026_3249_3304,0.07433
2026_3249_3305,0.890922
2026_3249_3306,0.936412
2026_3249_3307,0.345531
2026_3249_3308,0.954176
2026_3249_3309,0.975
2026_3249_3310,0.975
2026_3249_3311,0.753062
2026_3249_3312,0.639573
2026_3249_3313,0.843728
2026_3249_3314,0.054055
2026_3249_3315,0.975
2026_3249_3316,0.940169
2026_3249_3317,0.566285
2026_3249_3318,0.933831
2026_3249_3319,0.901696
2026_3249_3320,0.611507
2026_3249_3321,0.732985
2026_3249_3322,0.765155
2026_3249_3323,0.10464
2026_3249_3324,0.909132
2026_3249_3325,0.64038
2026_3249_3326,0.05413
2026_3249_3328,0.025
2026_3249_3329,0.04524
2026_3249_3330,0.592975
2026_3249_3331,0.826787
2026_3249_3332,0.062892
2026_3249_3333,0.452463
2026_3249_3334,0.889158
2026_3249_3335,0.582373
2026_3249_3336,0.604215
2026_3249_3337,0.651096
2026_3249_3338,0.840106
2026_3249_3339,0.675143
2026_3249_3340,0.975
2026_3249_3341,0.975
2026_3249_3342,0.975
2026_3249_3343,0.038891
2026_3249_3344,0.559927
2026_3249_3345,0.314441
2026_3249_3346,0.202731
2026_3249_3347,0.524261
2026_3249_3348,0.067657
2026_3249_3349,0.128506
2026_3249_3350,0.154108
2026_3249_3351,0.930027
2026_3249_3352,0.655657
2026_3249_3353,0.676005
2026_3249_3354,0.975
2026_3249_3355,0.066477
2026_3249_3356,0.921919
2026_3249_3357,0.854273
2026_3249_3358,0.765991
2026_3249_3359,0.810061
2026_3249_3360,0.903076
2026_3249_3361,0.349364
2026_3249_3362,0.607433
2026_3249_3363,0.975
2026_3249_3364,0.599329
2026_3249_3365,0.121749
2026_3249_3367,0.95344
2026_3249_3368,0.975
2026_3249_3369,0.863935
2026_3249_3370,0.975
2026_3249_3371,0.376412
2026_3249_3372,0.447368
2026_3249_3373,0.750325
2026_3249_3374,0.885598
2026_3249_3375,0.577594
2026_3249_3376,0.025
2026_3249_3377,0.31997
2026_3249_3378,0.371504
2026_3249_3379,0.686041
2026_3249_3380,0.618524
2026_3249_3381,0.566952
2026_3249_3382,0.668211
2026_3249_3384,0.975
2026_3249_3385,0.366998
2026_3249_3386,0.497595
2026_3249_3387,0.843722
2026_3249_3388,0.761396
2026_3249_3389,0.975
2026_3249_3390,0.335176
2026_3249_3391,0.611388
2026_3249_3392,0.560293
2026_3249_3393,0.111951
2026_3249_3394,0.975
2026_3249_3395,0.025
2026_3249_3396,0.614195
2026_3249_3397,0.089417
2026_3249_3398,0.975
2026_3249_3399,0.808913
2026_3249_3400,0.025
2026_3249_3401,0.706294
2026_3249_3402,0.914311
2026_3249_3403,0.081865
2026_3249_3404,0.916138
2026_3249_3405,0.6127
2026_3249_3406,0.760208
2026_3249_3407,0.121232
2026_3249_3408,0.797087
2026_3249_3409,0.394177
2026_3249_3410,0.500529
2026_3249_3411,0.975
2026_3249_3412,0.888668
2026_3249_3413,0.541118
2026_3249_3414,0.191713
2026_3249_3415,0.908728
2026_3249_3416,0.487405
2026_3249_3417,0.025
2026_3249_3418,0.975
2026_3249_3419,0.593227
2026_3249_3420,0.728984
2026_3249_3421,0.93686
2026_3249_3422,0.85985
2026_3249_3423,0.96766
2026_3249_3424,0.463028
2026_3249_3425,0.201063
2026_3249_3426,0.850691
2026_3249_3427,0.603015
2026_3249_3428,0.373366
2026_3249_3429,0.975
2026_3249_3430,0.797979
2026_3249_3431,0.839336
2026_3249_3433,0.89545
2026_3249_3434,0.975
2026_3249_3435,0.025
2026_3249_3436,0.180622
2026_3249_3437,0.128412
2026_3249_3438,0.090398
2026_3249_3439,0.089801
2026_3249_3441,0.975
2026_3249_3442,0.23184
2026_3249_3443,0.898736
2026_3249_3444,0.928878
2026_3249_3447,0.941739
2026_3249_3448,0.513261
2026_3249_3449,0.041723
2026_3249_3450,0.905869
2026_3249_3451,0.925409
2026_3249_3452,0.044031
2026_3249_3453,0.356509
2026_3249_3454,0.947892
2026_3249_3455,0.938028
2026_3249_3456,0.643337
2026_3249_3457,0.878467
2026_3249_3458,0.134961
2026_3249_3459,0.723151
2026_3249_3460,0.938671
2026_3249_3461,0.896164
2026_3249_3462,0.715124
2026_3249_3463,0.922087
2026_3249_3464,0.471508
2026_3249_3465,0.281129
2026_3249_3466,0.695761
2026_3249_3467,0.662066
2026_3249_3468,0.975
2026_3249_3469,0.930231
2026_3249_3470,0.806797
2026_3249_3471,0.288154
2026_3249_3472,0.811341
2026_3249_3473,0.299774
2026_3249_3474,0.940447
2026_3249_3475,0.573143
2026_3249_3476,0.863854
2026_3249_3477,0.883822
2026_3249_3478,0.937635
2026_3249_3479,0.853054
2026_3249_3480,0.509311
2026_3249_3481,0.970448
2026_3250_3251,0.576445
2026_3250_3252,0.89305
2026_3250_3253,0.925145
2026_3250_3254,0.340013
2026_3250_3255,0.325558
2026_3250_3256,0.088649
2026_3250_3257,0.025
2026_3250_3258,0.251872
2026_3250_3259,0.655215
2026_3250_3260,0.529107
2026_3250_3261,0.025
2026_3250_3262,0.945733
2026_3250_3263,0.271234
2026_3250_3264,0.800354
2026_3250_3265,0.706823
2026_3250_3266,0.353724
2026_3250_3267,0.262969
2026_3250_3268,0.026274
2026_3250_3269,0.161377
2026_3250_3270,0.069473
2026_3250_3271,0.75268
2026_3250_3272,0.767901
2026_3250_3273,0.445186
2026_3250_3274,0.286071
2026_3250_3275,0.056679
2026_3250_3276,0.025
2026_3250_3277,0.025
2026_3250_3278,0.055716
2026_3250_3279,0.036886
2026_3250_3280,0.097398
2026_3250_3281,0.340667
2026_3250_3282,0.900693
2026_3250_3283,0.222593
2026_3250_3284,0.50897
2026_3250_3285,0.765611
2026_3250_3286,0.087853
2026_3250_3287,0.4187
2026_3250_3288,0.972504
2026_3250_3290,0.96337
2026_3250_3291,0.52769
2026_3250_3292,0.547109
2026_3250_3293,0.056631
2026_3250_3294,0.320603
2026_3250_3295,0.037315
2026_3250_3296,0.878582
2026_3250_3297,0.460713
2026_3250_3298,0.265895
2026_3250_3299,0.85753
2026_3250_3300,0.939193
2026_3250_3301,0.106368
2026_3250_3303,0.96951
2026_3250_3304,0.035449
2026_3250_3305,0.835309
2026_3250_3306,0.815955
2026_3250_3307,0.211425
2026_3250_3308,0.930203
2026_3250_3309,0.975
2026_3250_3310,0.975
2026_3250_3311,0.643322
2026_3250_3312,0.347651
2026_3250_3313,0.770371
2026_3250_3314,0.028512
2026_3250_3315,0.962924
2026_3250_3316,0.899565
2026_3250_3317,0.42585
2026_3250_3318,0.879001
2026_3250_3319,0.790706
2026_3250_3320,0.288343
2026_3250_3321,0.639008
2026_3250_3322,0.567601
2026_3250_3323,0.048125
2026_3250_3324,0.765239
2026_3250_3325,0.442407
2026_3250_3326,0.025
2026_3250_3328,0.026593
2026_3250_3329,0.035559
2026_3250_3330,0.469306
2026_3250_3331,0.612615
2026_3250_3332,0.058588
2026_3250_3333,0.391445
2026_3250_3334,0.817718
2026_3250_3335,0.432601
2026_3250_3336,0.39992
2026_3250_3337,0.456036
2026_3250_3338,0.654221
2026_3250_3339,0.354993
2026_3250_3340,0.932908
2026_3250_3341,0.975
2026_3250_3342,0.975
2026_3250_3343,0.025
2026_3250_3344,0.499391
2026_3250_3345,0.405379
2026_3250_3346,0.067149
2026_3250_3347,0.450705
2026_3250_3348,0.040379
2026_3250_3349,0.050736
2026_3250_3350,0.044294
2026_3250_3351,0.892461
2026_3250_3352,0.491235
2026_3250_3353,0.659581
2026_3250_3354,0.975
2026_3250_3355,0.029199
2026_3250_3356,0.831181
2026_3250_3357,0.738243
2026_3250_3358,0.550424
2026_3250_3359,0.543829
2026_3250_3360,0.890064
2026_3250_3361,0.084421
2026_3250_3362,0.526331
2026_3250_3363,0.970143
2026_3250_3364,0.299304
2026_3250_3365,0.102843
2026_3250_3367,0.896106
2026_3250_3368,0.95087
2026_3250_3369,0.645607
2026_3250_3370,0.975
2026_3250_3371,0.204204
2026_3250_3372,0.167821
2026_3250_3373,0.681134
2026_3250_3374,0.723637
2026_3250_3375,0.486497
2026_3250_3376,0.025
2026_3250_3377,0.249797
2026_3250_3378,0.317137
2026_3250_3379,0.591999
2026_3250_3380,0.639621
2026_3250_3381,0.356367
2026_3250_3382,0.523721
2026_3250_3384,0.971643
2026_3250_3385,0.217551
2026_3250_3386,0.297777
2026_3250_3387,0.778083
2026_3250_3388,0.669337
2026_3250_3389,0.864281
2026_3250_3390,0.256572
2026_3250_3391,0.401524
2026_3250_3392,0.50778
2026_3250_3393,0.060487
2026_3250_3394,0.928989
2026_3250_3395,0.025
2026_3250_3396,0.480592
2026_3250_3397,0.073703
2026_3250_3398,0.952552
2026_3250_3399,0.635348
2026_3250_3400,0.025
2026_3250_3401,0.568136
2026_3250_3402,0.88046
2026_3250_3403,0.030929
2026_3250_3404,0.81131
2026_3250_3405,0.431668
2026_3250_3406,0.592415
2026_3250_3407,0.07881
2026_3250_3408,0.748979
2026_3250_3409,0.291324
2026_3250_3410,0.423446
2026_3250_3411,0.961953
2026_3250_3412,0.732103
2026_3250_3413,0.275949
2026_3250_3414,0.097212
2026_3250_3415,0.795206
2026_3250_3416,0.6361
2026_3250_3417,0.025
2026_3250_3418,0.968244
2026_3250_3419,0.419156
2026_3250_3420,0.681431
2026_3250_3421,0.910957
2026_3250_3422,0.753389
2026_3250_3423,0.926548
2026_3250_3424,0.256058
2026_3250_3425,0.206493
2026_3250_3426,0.722254
2026_3250_3427,0.415806
2026_3250_3428,0.315848
2026_3250_3429,0.901424
2026_3250_3430,0.566397
2026_3250_3431,0.777147
2026_3250_3433,0.756116
2026_3250_3434,0.975
2026_3250_3435,0.025
2026_3250_3436,0.080447
2026_3250_3437,0.042049
2026_3250_3438,0.057374
2026_3250_3439,0.046129
2026_3250_3441,0.975
2026_3250_3442,0.069238
2026_3250_3443,0.827642
2026_3250_3444,0.821363
2026_3250_3447,0.872179
2026_3250_3448,0.499717
2026_3250_3449,0.043422
2026_3250_3450,0.751241
2026_3250_3451,0.819364
2026_3250_3452,0.025
2026_3250_3453,0.116421
2026_3250_3454,0.803839
2026_3250_3455,0.873797
2026_3250_3456,0.448005
2026_3250_3457,0.742028
2026_3250_3458,0.181042
2026_3250_3459,0.577151
2026_3250_3460,0.776399
2026_3250_3461,0.715392
2026_3250_3462,0.635283
2026_3250_3463,0.851868
2026_3250_3464,0.172399
2026_3250_3465,0.130484
2026_3250_3466,0.509561
2026_3250_3467,0.531081
2026_3250_3468,0.975
2026_3250_3469,0.871077
2026_3250_3470,0.667575
2026_3250_3471,0.141611
2026_3250_3472,0.545554
2026_3250_3473,0.11696
2026_3250_3474,0.874363
2026_3250_3475,0.330471
2026_3250_3476,0.774495
2026_3250_3477,0.778945
2026_3250_3478,0.871748
2026_3250_3479,0.671467
2026_3250_3480,0.507686
2026_3250_3481,0.924064
2026_3251_3252,0.873084
2026_3251_3253,0.964615
2026_3251_3254,0.374999
2026_3251_3255,0.451553
2026_3251_3256,0.141202
2026_3251_3257,0.025
2026_3251_3258,0.374871
2026_3251_3259,0.735531
2026_3251_3260,0.660591
2026_3251_3261,0.025
2026_3251_3262,0.959908
2026_3251_3263,0.390249
2026_3251_3264,0.797093
2026_3251_3265,0.876445
2026_3251_3266,0.306153
2026_3251_3267,0.190264
2026_3251_3268,0.035789
2026_3251_3269,0.176168
2026_3251_3270,0.133984
2026_3251_3271,0.61532
2026_3251_3272,0.811934
2026_3251_3273,0.595567
2026_3251_3274,0.268232
2026_3251_3275,0.086269
2026_3251_3276,0.025
2026_3251_3277,0.025
2026_3251_3278,0.056986
2026_3251_3279,0.025
2026_3251_3280,0.051485
2026_3251_3281,0.288744
2026_3251_3282,0.938794
2026_3251_3283,0.231807
2026_3251_3284,0.505144
2026_3251_3285,0.788973
2026_3251_3286,0.142895
2026_3251_3287,0.36176
2026_3251_3288,0.975
2026_3251_3290,0.952675
2026_3251_3291,0.644818
2026_3251_3292,0.454971
2026_3251_3293,0.073714
2026_3251_3294,0.341064
2026_3251_3295,0.083039
2026_3251_3296,0.872112
2026_3251_3297,0.466408
2026_3251_3298,0.299516
2026_3251_3299,0.855105
2026_3251_3300,0.94719
2026_3251_3301,0.124031
2026_3251_3303,0.975
2026_3251_3304,0.053677
2026_3251_3305,0.847622
2026_3251_3306,0.799953
2026_3251_3307,0.198659
2026_3251_3308,0.934388
2026_3251_3309,0.975
2026_3251_3310,0.975
2026_3251_3311,0.782969
2026_3251_3312,0.465184
2026_3251_3313,0.852204
2026_3251_3314,0.028045
2026_3251_3315,0.945321
2026_3251_3316,0.894583
2026_3251_3317,0.430067
2026_3251_3318,0.871202
2026_3251_3319,0.730874
2026_3251_3320,0.440755
2026_3251_3321,0.62308
2026_3251_3322,0.562071
2026_3251_3323,0.038661
2026_3251_3324,0.782701
2026_3251_3325,0.272089
2026_3251_3326,0.025
2026_3251_3328,0.025
2026_3251_3329,0.032428
2026_3251_3330,0.324111
2026_3251_3331,0.59398
2026_3251_3332,0.027808
2026_3251_3333,0.291527
2026_3251_3334,0.750777
2026_3251_3335,0.435665
2026_3251_3336,0.391554
2026_3251_3337,0.43321
2026_3251_3338,0.713756
2026_3251_3339,0.509988
2026_3251_3340,0.949729
2026_3251_3341,0.975
2026_3251_3342,0.975
2026_3251_3343,0.054785
2026_3251_3344,0.501691
2026_3251_3345,0.248489
2026_3251_3346,0.105328
2026_3251_3347,0.598079
2026_3251_3348,0.05979
2026_3251_3349,0.07846
2026_3251_3350,0.057681
2026_3251_3351,0.935854
2026_3251_3352,0.475818
2026_3251_3353,0.556543
2026_3251_3354,0.975
2026_3251_3355,0.045232
2026_3251_3356,0.826687
2026_3251_3357,0.716747
2026_3251_3358,0.755897
2026_3251_3359,0.6447
2026_3251_3360,0.869829
2026_3251_3361,0.101744
2026_3251_3362,0.375983
2026_3251_3363,0.975
2026_3251_3364,0.310021
2026_3251_3365,0.10372
2026_3251_3367,0.91156
2026_3251_3368,0.975
2026_3251_3369,0.77875
2026_3251_3370,0.975
2026_3251_3371,0.291904
2026_3251_3372,0.322198
2026_3251_3373,0.643615
2026_3251_3374,0.744494
2026_3251_3375,0.449947
2026_3251_3376,0.025
2026_3251_3377,0.299591
2026_3251_3378,0.320096
2026_3251_3379,0.593199
2026_3251_3380,0.695585
2026_3251_3381,0.428394
2026_3251_3382,0.459526
2026_3251_3384,0.975
2026_3251_3385,0.190784
2026_3251_3386,0.325718
2026_3251_3387,0.774909
2026_3251_3388,0.588264
2026_3251_3389,0.965111
2026_3251_3390,0.287736
2026_3251_3391,0.37314
2026_3251_3392,0.568134
2026_3251_3393,0.043411
2026_3251_3394,0.952912
2026_3251_3395,0.025
2026_3251_3396,0.47189
2026_3251_3397,0.056701
2026_3251_3398,0.942434
2026_3251_3399,0.654964
2026_3251_3400,0.025
2026_3251_3401,0.527145
2026_3251_3402,0.776053
2026_3251_3403,0.065896
2026_3251_3404,0.846049
2026_3251_3405,0.432342
2026_3251_3406,0.629946
2026_3251_3407,0.089361
2026_3251_3408,0.726588
2026_3251_3409,0.301408
2026_3251_3410,0.433766
2026_3251_3411,0.967207
2026_3251_3412,0.73438
2026_3251_3413,0.228923
2026_3251_3414,0.163884
2026_3251_3415,0.855158
2026_3251_3416,0.477829
2026_3251_3417,0.025
2026_3251_3418,0.965212
2026_3251_3419,0.329005
2026_3251_3420,0.649884
2026_3251_3421,0.912001
2026_3251_3422,0.818912
2026_3251_3423,0.916658
2026_3251_3424,0.268163
2026_3251_3425,0.113111
2026_3251_3426,0.68076
2026_3251_3427,0.381715
2026_3251_3428,0.259522
2026_3251_3429,0.940168
2026_3251_3430,0.656044
2026_3251_3431,0.785626
2026_3251_3433,0.828556
2026_3251_3434,0.975
2026_3251_3435,0.025
2026_3251_3436,0.118956
2026_3251_3437,0.056638
2026_3251_3438,0.046595
2026_3251_3439,0.062345
2026_3251_3441,0.975
2026_3251_3442,0.092011
2026_3251_3443,0.862127
2026_3251_3444,0.88083
2026_3251_3447,0.911765
2026_3251_3448,0.36624
2026_3251_3449,0.048057
2026_3251_3450,0.805575
2026_3251_3451,0.862603
2026_3251_3452,0.034324
2026_3251_3453,0.11044
2026_3251_3454,0.861165
2026_3251_3455,0.915759
2026_3251_3456,0.517571
2026_3251_3457,0.75598
2026_3251_3458,0.253849
2026_3251_3459,0.642807
2026_3251_3460,0.901761
2026_3251_3461,0.763397
2026_3251_3462,0.606859
2026_3251_3463,0.889367
2026_3251_3464,0.22433
2026_3251_3465,0.187888
2026_3251_3466,0.51528
2026_3251_3467,0.453654
2026_3251_3468,0.975
2026_3251_3469,0.879875
2026_3251_3470,0.63925
2026_3251_3471,0.210759
2026_3251_3472,0.60299
2026_3251_3473,0.189052
2026_3251_3474,0.911024
2026_3251_3475,0.38654
2026_3251_3476,0.840838
2026_3251_3477,0.829037
2026_3251_3478,0.865483
2026_3251_3479,0.80911
2026_3251_3480,0.468146
2026_3251_3481,0.936994
2026_3252_3253,0.670309
2026_3252_3254,0.053083
2026_3252_3255,0.103778
2026_3252_3256,0.031043
2026_3252_3257,0.025
2026_3252_3258,0.080373
2026_3252_3259,0.249291
2026_3252_3260,0.18027
2026_3252_3261,0.025
2026_3252_3262,0.659888
2026_3252_3263,0.058388
2026_3252_3264,0.414134
2026_3252_3265,0.429306
2026_3252_3266,0.025965
2026_3252_3267,0.050115
2026_3252_3268,0.025
2026_3252_3269,0.025
2026_3252_3270,0.040981
2026_3252_3271,0.158635
2026_3252_3272,0.26269
2026_3252_3273,0.121163
2026_3252_3274,0.026562
2026_3252_3275,0.025
2026_3252_3276,0.025
2026_3252_3277,0.025
2026_3252_3278,0.025
2026_3252_3279,0.025
2026_3252_3280,0.025
2026_3252_3281,0.1093
2026_3252_3282,0.64381
2026_3252_3283,0.066648
2026_3252_3284,0.117607
2026_3252_3285,0.397741
2026_3252_3286,0.058624
2026_3252_3287,0.156935
2026_3252_3288,0.801112
2026_3252_3290,0.700331
2026_3252_3291,0.172538
2026_3252_3292,0.093051
2026_3252_3293,0.025859
2026_3252_3294,0.085075
2026_3252_3295,0.025
2026_3252_3296,0.477774
2026_3252_3297,0.191416
2026_3252_3298,0.038132
2026_3252_3299,0.534521
2026_3252_3300,0.654689
2026_3252_3301,0.025
2026_3252_3303,0.757959
2026_3252_3304,0.025
2026_3252_3305,0.386879
2026_3252_3306,0.348033
2026_3252_3307,0.060162
2026_3252_3308,0.62787
2026_3252_3309,0.833642
2026_3252_3310,0.975
2026_3252_3311,0.245192
2026_3252_3312,0.034016
2026_3252_3313,0.258099
2026_3252_3314,0.025
2026_3252_3315,0.755749
2026_3252_3316,0.51425
2026_3252_3317,0.07808
2026_3252_3318,0.625169
2026_3252_3319,0.253623
2026_3252_3320,0.056135
2026_3252_3321,0.169139
2026_3252_3322,0.183896
2026_3252_3323,0.025
2026_3252_3324,0.340837
2026_3252_3325,0.080356
2026_3252_3326,0.025
2026_3252_3328,0.025
2026_3252_3329,0.025
2026_3252_3330,0.069936
2026_3252_3331,0.185765
2026_3252_3332,0.025
2026_3252_3333,0.034203
2026_3252_3334,0.422131
2026_3252_3335,0.075726
2026_3252_3336,0.068914
2026_3252_3337,0.072055
2026_3252_3338,0.193623
2026_3252_3339,0.040497
2026_3252_3340,0.62106
2026_3252_3341,0.975
2026_3252_3342,0.975
2026_3252_3343,0.025
2026_3252_3344,0.11271
2026_3252_3345,0.057318
2026_3252_3346,0.025
2026_3252_3347,0.068002
2026_3252_3348,0.025
2026_3252_3349,0.025
2026_3252_3350,0.025
2026_3252_3351,0.601387
2026_3252_3352,0.114056
2026_3252_3353,0.226744
2026_3252_3354,0.927614
2026_3252_3355,0.025
2026_3252_3356,0.462165
2026_3252_3357,0.249091
2026_3252_3358,0.178465
2026_3252_3359,0.244475
2026_3252_3360,0.395682
2026_3252_3361,0.032852
2026_3252_3362,0.107045
2026_3252_3363,0.894276
2026_3252_3364,0.075443
2026_3252_3365,0.035541
2026_3252_3367,0.5328
2026_3252_3368,0.645639
2026_3252_3369,0.325074
2026_3252_3370,0.801969
2026_3252_3371,0.067129
2026_3252_3372,0.033213
2026_3252_3373,0.198017
2026_3252_3374,0.281867
2026_3252_3375,0.086779
2026_3252_3376,0.025
2026_3252_3377,0.075966
2026_3252_3378,0.037336
2026_3252_3379,0.166745
2026_3252_3380,0.131198
2026_3252_3381,0.085617
2026_3252_3382,0.094822
2026_3252_3384,0.891153
2026_3252_3385,0.030209
2026_3252_3386,0.066531
2026_3252_3387,0.37495
2026_3252_3388,0.163629
2026_3252_3389,0.635405
2026_3252_3390,0.025703
2026_3252_3391,0.061111
2026_3252_3392,0.120621
2026_3252_3393,0.025
2026_3252_3394,0.753225
2026_3252_3395,0.025
2026_3252_3396,0.112518
2026_3252_3397,0.025
2026_3252_3398,0.668271
2026_3252_3399,0.242725
2026_3252_3400,0.025
2026_3252_3401,0.12743
2026_3252_3402,0.480471
2026_3252_3403,0.025
2026_3252_3404,0.40035
2026_3252_3405,0.085276
2026_3252_3406,0.092379
2026_3252_3407,0.027677
2026_3252_3408,0.300851
2026_3252_3409,0.078321
2026_3252_3410,0.094064
2026_3252_3411,0.736856
2026_3252_3412,0.220412
2026_3252_3413,0.148021
2026_3252_3414,0.025
2026_3252_3415,0.550518
2026_3252_3416,0.154417
2026_3252_3417,0.025
2026_3252_3418,0.706588
2026_3252_3419,0.093597
2026_3252_3420,0.14303
2026_3252_3421,0.51226
2026_3252_3422,0.364353
2026_3252_3423,0.530355
2026_3252_3424,0.034056
2026_3252_3425,0.025
2026_3252_3426,0.280486
2026_3252_3427,0.082485
2026_3252_3428,0.04854
2026_3252_3429,0.752628
2026_3252_3430,0.162578
2026_3252_3431,0.381785
2026_3252_3433,0.371984
2026_3252_3434,0.969389
2026_3252_3435,0.025
2026_3252_3436,0.029588
2026_3252_3437,0.025
2026_3252_3438,0.025
2026_3252_3439,0.025
2026_3252_3441,0.975
2026_3252_3442,0.029743
2026_3252_3443,0.358608
2026_3252_3444,0.504237
2026_3252_3447,0.46238
2026_3252_3448,0.043159
2026_3252_3449,0.025
2026_3252_3450,0.268689
2026_3252_3451,0.501246
2026_3252_3452,0.025
2026_3252_3453,0.030194
2026_3252_3454,0.47546
2026_3252_3455,0.522509
2026_3252_3456,0.065121
2026_3252_3457,0.194355
2026_3252_3458,0.044525
2026_3252_3459,0.171512
2026_3252_3460,0.454399
2026_3252_3461,0.264944
2026_3252_3462,0.226862
2026_3252_3463,0.422907
2026_3252_3464,0.051453
2026_3252_3465,0.027391
2026_3252_3466,0.094671
2026_3252_3467,0.059804
2026_3252_3468,0.975
2026_3252_3469,0.535392
2026_3252_3470,0.192098
2026_3252_3471,0.025812
2026_3252_3472,0.206282
2026_3252_3473,0.040914
2026_3252_3474,0.471491
2026_3252_3475,0.093458
2026_3252_3476,0.348926
2026_3252_3477,0.315052
2026_3252_3478,0.430419
2026_3252_3479,0.290437
2026_3252_3480,0.05472
2026_3252_3481,0.667554
2026_3253_3254,0.025
2026_3253_3255,0.029739
